Date,Time,Time since start (s),X (N.m),Y (N.m),Z (N.m)
04/06/2026,19:07:35,13669,5.643537E-06,0.00013825,-2.820175E-05
04/06/2026,19:07:36,13669.2,5.644729E-06,0.0001382642,-2.82047E-05
04/06/2026,19:07:36,13669.4,5.645922E-06,0.0001382783,-2.820764E-05
04/06/2026,19:07:36,13669.6,5.647114E-06,0.0001382925,-2.821059E-05
04/06/2026,19:07:36,13669.8,5.648313E-06,0.0001383066,-2.821354E-05
04/06/2026,19:07:36,13670,5.649506E-06,0.0001383208,-2.821648E-05
04/06/2026,19:07:37,13670.2,5.650694E-06,0.0001383349,-2.821942E-05
04/06/2026,19:07:37,13670.4,5.651888E-06,0.000138349,-2.822236E-05
04/06/2026,19:07:37,13670.6,5.653086E-06,0.0001383631,-2.822531E-05
04/06/2026,19:07:37,13670.8,5.654289E-06,0.0001383772,-2.822825E-05
04/06/2026,19:07:37,13671,5.655495E-06,0.0001383913,-2.823119E-05
04/06/2026,19:07:38,13671.2,5.656702E-06,0.0001384054,-2.823412E-05
04/06/2026,19:07:38,13671.4,5.657913E-06,0.0001384196,-2.823706E-05
04/06/2026,19:07:38,13671.6,5.659127E-06,0.0001384337,-2.824E-05
04/06/2026,19:07:38,13671.8,5.660343E-06,0.0001384478,-2.824294E-05
04/06/2026,19:07:38,13672,5.661563E-06,0.0001384619,-2.824588E-05
04/06/2026,19:07:39,13672.2,5.662779E-06,0.0001384759,-2.824882E-05
04/06/2026,19:07:39,13672.4,5.663997E-06,0.00013849,-2.825175E-05
04/06/2026,19:07:39,13672.6,5.665217E-06,0.0001385041,-2.825469E-05
04/06/2026,19:07:39,13672.8,5.666432E-06,0.0001385182,-2.825762E-05
04/06/2026,19:07:39,13673,5.667655E-06,0.0001385322,-2.826055E-05
04/06/2026,19:07:40,13673.2,5.668885E-06,0.0001385463,-2.826348E-05
04/06/2026,19:07:40,13673.4,5.67011E-06,0.0001385604,-2.826642E-05
04/06/2026,19:07:40,13673.6,5.671333E-06,0.0001385744,-2.826935E-05
04/06/2026,19:07:40,13673.8,5.67256E-06,0.0001385885,-2.827228E-05
04/06/2026,19:07:40,13674,5.673787E-06,0.0001386025,-2.827521E-05
04/06/2026,19:07:41,13674.2,5.675017E-06,0.0001386166,-2.827814E-05
04/06/2026,19:07:41,13674.4,5.676253E-06,0.0001386306,-2.828107E-05
04/06/2026,19:07:41,13674.6,5.677491E-06,0.0001386446,-2.8284E-05
04/06/2026,19:07:41,13674.8,5.678723E-06,0.0001386587,-2.828692E-05
04/06/2026,19:07:41,13675,5.679954E-06,0.0001386727,-2.828984E-05
04/06/2026,19:07:42,13675.2,5.68119E-06,0.0001386867,-2.829276E-05
04/06/2026,19:07:42,13675.4,5.682432E-06,0.0001387007,-2.829569E-05
04/06/2026,19:07:42,13675.6,5.683674E-06,0.0001387147,-2.829861E-05
04/06/2026,19:07:42,13675.8,5.684918E-06,0.0001387287,-2.830153E-05
04/06/2026,19:07:42,13676,5.686166E-06,0.0001387427,-2.830445E-05
04/06/2026,19:07:43,13676.2,5.687407E-06,0.0001387567,-2.830737E-05
04/06/2026,19:07:43,13676.4,5.68864E-06,0.0001387707,-2.831029E-05
04/06/2026,19:07:43,13676.6,5.689864E-06,0.0001387847,-2.831321E-05
04/06/2026,19:07:43,13676.8,5.691078E-06,0.0001387986,-2.831612E-05
04/06/2026,19:07:43,13677,5.692277E-06,0.0001388126,-2.831903E-05
04/06/2026,19:07:44,13677.2,5.693474E-06,0.0001388265,-2.832193E-05
04/06/2026,19:07:44,13677.4,5.694668E-06,0.0001388404,-2.832484E-05
04/06/2026,19:07:44,13677.6,5.695853E-06,0.0001388544,-2.832774E-05
04/06/2026,19:07:44,13677.8,5.697039E-06,0.0001388683,-2.833064E-05
04/06/2026,19:07:44,13678,5.698217E-06,0.0001388822,-2.833354E-05
04/06/2026,19:07:45,13678.2,5.699384E-06,0.0001388961,-2.833643E-05
04/06/2026,19:07:45,13678.4,5.700546E-06,0.00013891,-2.833932E-05
04/06/2026,19:07:45,13678.6,5.701703E-06,0.0001389239,-2.834222E-05
04/06/2026,19:07:45,13678.8,5.702857E-06,0.0001389378,-2.83451E-05
04/06/2026,19:07:45,13679,5.704013E-06,0.0001389517,-2.834799E-05
04/06/2026,19:07:46,13679.2,5.705162E-06,0.0001389655,-2.835088E-05
04/06/2026,19:07:46,13679.4,5.7063E-06,0.0001389794,-2.835376E-05
04/06/2026,19:07:46,13679.6,5.707433E-06,0.0001389933,-2.835665E-05
04/06/2026,19:07:46,13679.8,5.708561E-06,0.0001390071,-2.835953E-05
04/06/2026,19:07:46,13680,5.70969E-06,0.000139021,-2.836241E-05
04/06/2026,19:07:47,13680.2,5.710814E-06,0.0001390348,-2.836529E-05
04/06/2026,19:07:47,13680.4,5.711933E-06,0.0001390486,-2.836816E-05
04/06/2026,19:07:47,13680.6,5.713056E-06,0.0001390625,-2.837104E-05
04/06/2026,19:07:47,13680.8,5.714169E-06,0.0001390763,-2.837391E-05
04/06/2026,19:07:47,13681,5.715278E-06,0.0001390901,-2.837678E-05
04/06/2026,19:07:48,13681.2,5.716394E-06,0.0001391039,-2.837965E-05
04/06/2026,19:07:48,13681.4,5.717514E-06,0.0001391177,-2.838251E-05
04/06/2026,19:07:48,13681.6,5.718634E-06,0.0001391315,-2.838538E-05
04/06/2026,19:07:48,13681.8,5.719754E-06,0.0001391452,-2.838824E-05
04/06/2026,19:07:48,13682,5.720876E-06,0.000139159,-2.839111E-05
04/06/2026,19:07:49,13682.2,5.722005E-06,0.0001391728,-2.839398E-05
04/06/2026,19:07:49,13682.4,5.723141E-06,0.0001391866,-2.839684E-05
04/06/2026,19:07:49,13682.6,5.724288E-06,0.0001392003,-2.839971E-05
04/06/2026,19:07:49,13682.8,5.725445E-06,0.0001392141,-2.840258E-05
04/06/2026,19:07:49,13683,5.726607E-06,0.0001392279,-2.840545E-05
04/06/2026,19:07:50,13683.2,5.727776E-06,0.0001392417,-2.840833E-05
04/06/2026,19:07:50,13683.4,5.728957E-06,0.0001392555,-2.84112E-05
04/06/2026,19:07:50,13683.6,5.730149E-06,0.0001392693,-2.841408E-05
04/06/2026,19:07:50,13683.8,5.731347E-06,0.0001392831,-2.841696E-05
04/06/2026,19:07:50,13684,5.732545E-06,0.000139297,-2.841984E-05
04/06/2026,19:07:51,13684.2,5.733734E-06,0.0001393108,-2.842272E-05
04/06/2026,19:07:51,13684.4,5.734913E-06,0.0001393246,-2.842559E-05
04/06/2026,19:07:51,13684.6,5.736078E-06,0.0001393384,-2.842847E-05
04/06/2026,19:07:51,13684.8,5.737232E-06,0.0001393522,-2.843134E-05
04/06/2026,19:07:51,13685,5.738379E-06,0.000139366,-2.843421E-05
04/06/2026,19:07:52,13685.2,5.739524E-06,0.0001393798,-2.843708E-05
04/06/2026,19:07:52,13685.4,5.740665E-06,0.0001393935,-2.843995E-05
04/06/2026,19:07:52,13685.6,5.741805E-06,0.0001394073,-2.844281E-05
04/06/2026,19:07:52,13685.8,5.742943E-06,0.0001394211,-2.844568E-05
04/06/2026,19:07:52,13686,5.744073E-06,0.0001394349,-2.844854E-05
04/06/2026,19:07:53,13686.2,5.745198E-06,0.0001394486,-2.845141E-05
04/06/2026,19:07:53,13686.4,5.746322E-06,0.0001394624,-2.845427E-05
04/06/2026,19:07:53,13686.6,5.747447E-06,0.0001394761,-2.845713E-05
04/06/2026,19:07:53,13686.8,5.748568E-06,0.0001394899,-2.845999E-05
04/06/2026,19:07:53,13687,5.74968E-06,0.0001395037,-2.846285E-05
04/06/2026,19:07:54,13687.2,5.75078E-06,0.0001395174,-2.846571E-05
04/06/2026,19:07:54,13687.4,5.751871E-06,0.0001395311,-2.846856E-05
04/06/2026,19:07:54,13687.6,5.752957E-06,0.0001395448,-2.847141E-05
04/06/2026,19:07:54,13687.8,5.754042E-06,0.0001395585,-2.847425E-05
04/06/2026,19:07:54,13688,5.75513E-06,0.0001395722,-2.84771E-05
04/06/2026,19:07:55,13688.2,5.756222E-06,0.0001395859,-2.847995E-05
04/06/2026,19:07:55,13688.4,5.75731E-06,0.0001395996,-2.848279E-05
04/06/2026,19:07:55,13688.6,5.758395E-06,0.0001396133,-2.848564E-05
04/06/2026,19:07:55,13688.8,5.759471E-06,0.000139627,-2.848848E-05
04/06/2026,19:07:55,13689,5.760537E-06,0.0001396407,-2.849132E-05
04/06/2026,19:07:56,13689.2,5.761602E-06,0.0001396544,-2.849417E-05
04/06/2026,19:07:56,13689.4,5.762667E-06,0.0001396681,-2.849701E-05
04/06/2026,19:07:56,13689.6,5.763731E-06,0.0001396818,-2.849985E-05
04/06/2026,19:07:56,13689.8,5.764789E-06,0.0001396954,-2.850269E-05
04/06/2026,19:07:56,13690,5.765842E-06,0.0001397091,-2.850552E-05
04/06/2026,19:07:57,13690.2,5.766897E-06,0.0001397228,-2.850836E-05
04/06/2026,19:07:57,13690.4,5.767949E-06,0.0001397365,-2.85112E-05
04/06/2026,19:07:57,13690.6,5.768996E-06,0.0001397501,-2.851404E-05
04/06/2026,19:07:57,13690.8,5.770039E-06,0.0001397638,-2.851687E-05
04/06/2026,19:07:57,13691,5.771079E-06,0.0001397775,-2.851971E-05
04/06/2026,19:07:58,13691.2,5.772118E-06,0.0001397911,-2.852254E-05
04/06/2026,19:07:58,13691.4,5.773156E-06,0.0001398048,-2.852537E-05
04/06/2026,19:07:58,13691.6,5.774194E-06,0.0001398184,-2.852821E-05
04/06/2026,19:07:58,13691.8,5.77523E-06,0.0001398321,-2.853104E-05
04/06/2026,19:07:58,13692,5.776264E-06,0.0001398458,-2.853387E-05
04/06/2026,19:07:59,13692.2,5.777295E-06,0.0001398594,-2.85367E-05
04/06/2026,19:07:59,13692.4,5.778321E-06,0.000139873,-2.853953E-05
04/06/2026,19:07:59,13692.6,5.779347E-06,0.0001398867,-2.854235E-05
04/06/2026,19:07:59,13692.8,5.780376E-06,0.0001399003,-2.854518E-05
04/06/2026,19:07:59,13693,5.781403E-06,0.0001399139,-2.854799E-05
04/06/2026,19:08:00,13693.2,5.782421E-06,0.0001399274,-2.855081E-05
04/06/2026,19:08:00,13693.4,5.783442E-06,0.000139941,-2.855363E-05
04/06/2026,19:08:00,13693.6,5.784465E-06,0.0001399546,-2.855644E-05
04/06/2026,19:08:00,13693.8,5.785482E-06,0.0001399682,-2.855925E-05
04/06/2026,19:08:00,13694,5.786503E-06,0.0001399817,-2.856206E-05
04/06/2026,19:08:01,13694.2,5.787531E-06,0.0001399953,-2.856487E-05
04/06/2026,19:08:01,13694.4,5.788558E-06,0.0001400088,-2.856768E-05
04/06/2026,19:08:01,13694.6,5.789576E-06,0.0001400223,-2.857049E-05
04/06/2026,19:08:01,13694.8,5.7906E-06,0.0001400359,-2.857329E-05
04/06/2026,19:08:01,13695,5.791631E-06,0.0001400494,-2.85761E-05
04/06/2026,19:08:02,13695.2,5.79266E-06,0.0001400629,-2.85789E-05
04/06/2026,19:08:02,13695.4,5.79369E-06,0.0001400764,-2.858171E-05
04/06/2026,19:08:02,13695.6,5.794723E-06,0.0001400899,-2.858451E-05
04/06/2026,19:08:02,13695.8,5.795752E-06,0.0001401035,-2.858731E-05
04/06/2026,19:08:02,13696,5.796775E-06,0.0001401169,-2.859011E-05
04/06/2026,19:08:03,13696.2,5.797793E-06,0.0001401304,-2.859291E-05
04/06/2026,19:08:03,13696.4,5.798811E-06,0.0001401439,-2.85957E-05
04/06/2026,19:08:03,13696.6,5.799843E-06,0.0001401574,-2.85985E-05
04/06/2026,19:08:03,13696.8,5.800883E-06,0.0001401709,-2.86013E-05
04/06/2026,19:08:03,13697,5.801928E-06,0.0001401843,-2.86041E-05
04/06/2026,19:08:04,13697.2,5.802977E-06,0.0001401978,-2.86069E-05
04/06/2026,19:08:04,13697.4,5.804027E-06,0.0001402113,-2.86097E-05
04/06/2026,19:08:04,13697.6,5.80508E-06,0.0001402248,-2.86125E-05
04/06/2026,19:08:04,13697.8,5.806135E-06,0.0001402383,-2.86153E-05
04/06/2026,19:08:04,13698,5.807185E-06,0.0001402519,-2.861811E-05
04/06/2026,19:08:05,13698.2,5.808231E-06,0.0001402653,-2.862091E-05
04/06/2026,19:08:05,13698.4,5.809279E-06,0.0001402788,-2.862371E-05
04/06/2026,19:08:05,13698.6,5.810331E-06,0.0001402923,-2.862651E-05
04/06/2026,19:08:05,13698.8,5.811383E-06,0.0001403058,-2.862931E-05
04/06/2026,19:08:05,13699,5.812428E-06,0.0001403193,-2.863211E-05
04/06/2026,19:08:06,13699.2,5.813469E-06,0.0001403327,-2.86349E-05
04/06/2026,19:08:06,13699.4,5.814499E-06,0.0001403462,-2.863769E-05
04/06/2026,19:08:06,13699.6,5.81552E-06,0.0001403597,-2.864048E-05
04/06/2026,19:08:06,13699.8,5.816543E-06,0.0001403731,-2.864327E-05
04/06/2026,19:08:06,13700,5.817566E-06,0.0001403865,-2.864606E-05
04/06/2026,19:08:07,13700.2,5.818592E-06,0.0001404,-2.864885E-05
04/06/2026,19:08:07,13700.4,5.819616E-06,0.0001404134,-2.865164E-05
04/06/2026,19:08:07,13700.6,5.820633E-06,0.0001404269,-2.865443E-05
04/06/2026,19:08:07,13700.8,5.821648E-06,0.0001404403,-2.865721E-05
04/06/2026,19:08:07,13701,5.82267E-06,0.0001404538,-2.866E-05
04/06/2026,19:08:08,13701.2,5.823702E-06,0.0001404672,-2.86628E-05
04/06/2026,19:08:08,13701.4,5.824743E-06,0.0001404807,-2.866559E-05
04/06/2026,19:08:08,13701.6,5.825781E-06,0.0001404942,-2.866838E-05
04/06/2026,19:08:08,13701.8,5.82682E-06,0.0001405076,-2.867118E-05
04/06/2026,19:08:08,13702,5.827864E-06,0.0001405211,-2.867398E-05
04/06/2026,19:08:09,13702.2,5.828916E-06,0.0001405346,-2.867678E-05
04/06/2026,19:08:09,13702.4,5.829962E-06,0.0001405481,-2.867958E-05
04/06/2026,19:08:09,13702.6,5.830995E-06,0.0001405615,-2.868237E-05
04/06/2026,19:08:09,13702.8,5.832027E-06,0.000140575,-2.868516E-05
04/06/2026,19:08:09,13703,5.833063E-06,0.0001405884,-2.868795E-05
04/06/2026,19:08:10,13703.2,5.834102E-06,0.0001406019,-2.869075E-05
04/06/2026,19:08:10,13703.4,5.835145E-06,0.0001406154,-2.869354E-05
04/06/2026,19:08:10,13703.6,5.836189E-06,0.0001406289,-2.869634E-05
04/06/2026,19:08:10,13703.8,5.837224E-06,0.0001406424,-2.869914E-05
04/06/2026,19:08:10,13704,5.838259E-06,0.0001406558,-2.870194E-05
04/06/2026,19:08:11,13704.2,5.839299E-06,0.0001406693,-2.870474E-05
04/06/2026,19:08:11,13704.4,5.840333E-06,0.0001406828,-2.870753E-05
04/06/2026,19:08:11,13704.6,5.84136E-06,0.0001406963,-2.871033E-05
04/06/2026,19:08:11,13704.8,5.842384E-06,0.0001407097,-2.871312E-05
04/06/2026,19:08:11,13705,5.843408E-06,0.0001407232,-2.871592E-05
04/06/2026,19:08:12,13705.2,5.844428E-06,0.0001407367,-2.871871E-05
04/06/2026,19:08:12,13705.4,5.845442E-06,0.0001407502,-2.872151E-05
04/06/2026,19:08:12,13705.6,5.846459E-06,0.0001407636,-2.87243E-05
04/06/2026,19:08:12,13705.8,5.847486E-06,0.0001407771,-2.87271E-05
04/06/2026,19:08:12,13706,5.848511E-06,0.0001407906,-2.87299E-05
04/06/2026,19:08:13,13706.2,5.849534E-06,0.0001408041,-2.873269E-05
04/06/2026,19:08:13,13706.4,5.850559E-06,0.0001408175,-2.873549E-05
04/06/2026,19:08:13,13706.6,5.851578E-06,0.000140831,-2.873828E-05
04/06/2026,19:08:13,13706.8,5.852588E-06,0.0001408445,-2.874107E-05
04/06/2026,19:08:13,13707,5.853592E-06,0.0001408579,-2.874386E-05
04/06/2026,19:08:14,13707.2,5.854591E-06,0.0001408714,-2.874665E-05
04/06/2026,19:08:14,13707.4,5.855587E-06,0.0001408849,-2.874945E-05
04/06/2026,19:08:14,13707.6,5.856586E-06,0.0001408984,-2.875224E-05
04/06/2026,19:08:14,13707.8,5.857586E-06,0.0001409118,-2.875503E-05
04/06/2026,19:08:14,13708,5.858591E-06,0.0001409253,-2.875783E-05
04/06/2026,19:08:15,13708.2,5.859601E-06,0.0001409388,-2.876062E-05
04/06/2026,19:08:15,13708.4,5.860606E-06,0.0001409523,-2.876342E-05
04/06/2026,19:08:15,13708.6,5.861606E-06,0.0001409658,-2.876622E-05
04/06/2026,19:08:15,13708.8,5.862606E-06,0.0001409793,-2.876901E-05
04/06/2026,19:08:15,13709,5.863608E-06,0.0001409928,-2.877181E-05
04/06/2026,19:08:16,13709.2,5.864615E-06,0.0001410063,-2.877461E-05
04/06/2026,19:08:16,13709.4,5.865616E-06,0.0001410198,-2.87774E-05
04/06/2026,19:08:16,13709.6,5.866621E-06,0.0001410333,-2.87802E-05
04/06/2026,19:08:16,13709.8,5.867623E-06,0.0001410468,-2.8783E-05
04/06/2026,19:08:16,13710,5.868619E-06,0.0001410602,-2.878579E-05
04/06/2026,19:08:17,13710.2,5.869613E-06,0.0001410737,-2.878859E-05
04/06/2026,19:08:17,13710.4,5.870604E-06,0.0001410872,-2.879138E-05
04/06/2026,19:08:17,13710.6,5.871587E-06,0.0001411007,-2.879418E-05
04/06/2026,19:08:17,13710.8,5.872565E-06,0.0001411142,-2.879697E-05
04/06/2026,19:08:17,13711,5.873549E-06,0.0001411277,-2.879976E-05
04/06/2026,19:08:18,13711.2,5.874541E-06,0.0001411412,-2.880256E-05
04/06/2026,19:08:18,13711.4,5.87554E-06,0.0001411547,-2.880536E-05
04/06/2026,19:08:18,13711.6,5.87654E-06,0.0001411682,-2.880816E-05
04/06/2026,19:08:18,13711.8,5.877537E-06,0.0001411817,-2.881095E-05
04/06/2026,19:08:18,13712,5.878534E-06,0.0001411952,-2.881375E-05
04/06/2026,19:08:19,13712.2,5.879534E-06,0.0001412087,-2.881655E-05
04/06/2026,19:08:19,13712.4,5.880536E-06,0.0001412222,-2.881936E-05
04/06/2026,19:08:19,13712.6,5.881531E-06,0.0001412357,-2.882216E-05
04/06/2026,19:08:19,13712.8,5.882522E-06,0.0001412493,-2.882496E-05
04/06/2026,19:08:19,13713,5.883507E-06,0.0001412628,-2.882776E-05
04/06/2026,19:08:20,13713.2,5.884486E-06,0.0001412763,-2.883056E-05
04/06/2026,19:08:20,13713.4,5.885461E-06,0.0001412898,-2.883336E-05
04/06/2026,19:08:20,13713.6,5.886431E-06,0.0001413033,-2.883616E-05
04/06/2026,19:08:20,13713.8,5.887392E-06,0.0001413169,-2.883896E-05
04/06/2026,19:08:20,13714,5.888347E-06,0.0001413304,-2.884175E-05
04/06/2026,19:08:21,13714.2,5.889302E-06,0.0001413439,-2.884455E-05
04/06/2026,19:08:21,13714.4,5.890248E-06,0.0001413574,-2.884734E-05
04/06/2026,19:08:21,13714.6,5.891192E-06,0.0001413709,-2.885014E-05
04/06/2026,19:08:21,13714.8,5.892134E-06,0.0001413844,-2.885294E-05
04/06/2026,19:08:21,13715,5.893066E-06,0.000141398,-2.885573E-05
04/06/2026,19:08:22,13715.2,5.893992E-06,0.0001414115,-2.885853E-05
04/06/2026,19:08:22,13715.4,5.89492E-06,0.000141425,-2.886133E-05
04/06/2026,19:08:22,13715.6,5.895847E-06,0.0001414385,-2.886413E-05
04/06/2026,19:08:22,13715.8,5.896773E-06,0.0001414521,-2.886693E-05
04/06/2026,19:08:22,13716,5.8977E-06,0.0001414656,-2.886972E-05
04/06/2026,19:08:23,13716.2,5.898628E-06,0.0001414791,-2.887252E-05
04/06/2026,19:08:23,13716.4,5.899554E-06,0.0001414927,-2.887531E-05
04/06/2026,19:08:23,13716.6,5.900484E-06,0.0001415062,-2.887811E-05
04/06/2026,19:08:23,13716.8,5.90142E-06,0.0001415197,-2.888091E-05
04/06/2026,19:08:23,13717,5.902352E-06,0.0001415333,-2.888371E-05
04/06/2026,19:08:24,13717.2,5.903284E-06,0.0001415468,-2.888651E-05
04/06/2026,19:08:24,13717.4,5.904217E-06,0.0001415604,-2.888932E-05
04/06/2026,19:08:24,13717.6,5.905154E-06,0.000141574,-2.889212E-05
04/06/2026,19:08:24,13717.8,5.906091E-06,0.0001415875,-2.889492E-05
04/06/2026,19:08:24,13718,5.907027E-06,0.000141601,-2.889772E-05
04/06/2026,19:08:25,13718.2,5.907958E-06,0.0001416146,-2.890052E-05
04/06/2026,19:08:25,13718.4,5.908881E-06,0.0001416281,-2.890332E-05
04/06/2026,19:08:25,13718.6,5.909807E-06,0.0001416417,-2.890612E-05
04/06/2026,19:08:25,13718.8,5.91073E-06,0.0001416552,-2.890892E-05
04/06/2026,19:08:25,13719,5.911647E-06,0.0001416687,-2.891171E-05
04/06/2026,19:08:26,13719.2,5.912559E-06,0.0001416822,-2.89145E-05
04/06/2026,19:08:26,13719.4,5.913473E-06,0.0001416957,-2.891728E-05
04/06/2026,19:08:26,13719.6,5.914389E-06,0.0001417092,-2.892007E-05
04/06/2026,19:08:26,13719.8,5.915303E-06,0.0001417227,-2.892286E-05
04/06/2026,19:08:26,13720,5.916225E-06,0.0001417362,-2.892565E-05
04/06/2026,19:08:27,13720.2,5.917162E-06,0.0001417497,-2.892844E-05
04/06/2026,19:08:27,13720.4,5.918102E-06,0.0001417632,-2.893124E-05
04/06/2026,19:08:27,13720.6,5.919045E-06,0.0001417767,-2.893404E-05
04/06/2026,19:08:27,13720.8,5.919989E-06,0.0001417902,-2.893683E-05
04/06/2026,19:08:27,13721,5.92093E-06,0.0001418037,-2.893963E-05
04/06/2026,19:08:28,13721.2,5.921867E-06,0.0001418172,-2.894242E-05
04/06/2026,19:08:28,13721.4,5.9228E-06,0.0001418308,-2.894521E-05
04/06/2026,19:08:28,13721.6,5.923737E-06,0.0001418442,-2.894801E-05
04/06/2026,19:08:28,13721.8,5.924676E-06,0.0001418577,-2.89508E-05
04/06/2026,19:08:28,13722,5.925615E-06,0.0001418712,-2.895359E-05
04/06/2026,19:08:29,13722.2,5.926553E-06,0.0001418847,-2.895637E-05
04/06/2026,19:08:29,13722.4,5.927488E-06,0.0001418982,-2.895916E-05
04/06/2026,19:08:29,13722.6,5.928425E-06,0.0001419116,-2.896194E-05
04/06/2026,19:08:29,13722.8,5.929373E-06,0.0001419251,-2.896473E-05
04/06/2026,19:08:29,13723,5.930326E-06,0.0001419386,-2.896752E-05
04/06/2026,19:08:30,13723.2,5.931285E-06,0.000141952,-2.897031E-05
04/06/2026,19:08:30,13723.4,5.932246E-06,0.0001419655,-2.897309E-05
04/06/2026,19:08:30,13723.6,5.933208E-06,0.000141979,-2.897588E-05
04/06/2026,19:08:30,13723.8,5.93418E-06,0.0001419924,-2.897867E-05
04/06/2026,19:08:30,13724,5.935152E-06,0.0001420059,-2.898146E-05
04/06/2026,19:08:31,13724.2,5.936118E-06,0.0001420194,-2.898424E-05
04/06/2026,19:08:31,13724.4,5.937086E-06,0.0001420328,-2.898703E-05
04/06/2026,19:08:31,13724.6,5.938058E-06,0.0001420463,-2.898982E-05
04/06/2026,19:08:31,13724.8,5.939023E-06,0.0001420597,-2.89926E-05
04/06/2026,19:08:31,13725,5.939975E-06,0.0001420731,-2.899538E-05
04/06/2026,19:08:32,13725.2,5.940924E-06,0.0001420865,-2.899815E-05
04/06/2026,19:08:32,13725.4,5.941874E-06,0.0001420999,-2.900093E-05
04/06/2026,19:08:32,13725.6,5.942828E-06,0.0001421133,-2.90037E-05
04/06/2026,19:08:32,13725.8,5.943785E-06,0.0001421267,-2.900648E-05
04/06/2026,19:08:32,13726,5.94475E-06,0.0001421401,-2.900925E-05
04/06/2026,19:08:33,13726.2,5.945721E-06,0.0001421535,-2.901203E-05
04/06/2026,19:08:33,13726.4,5.946692E-06,0.0001421669,-2.90148E-05
04/06/2026,19:08:33,13726.6,5.947663E-06,0.0001421803,-2.901757E-05
04/06/2026,19:08:33,13726.8,5.948637E-06,0.0001421937,-2.902034E-05
04/06/2026,19:08:33,13727,5.949614E-06,0.000142207,-2.902311E-05
04/06/2026,19:08:34,13727.2,5.950589E-06,0.0001422204,-2.902588E-05
04/06/2026,19:08:34,13727.4,5.951557E-06,0.0001422338,-2.902864E-05
04/06/2026,19:08:34,13727.6,5.952521E-06,0.0001422471,-2.90314E-05
04/06/2026,19:08:34,13727.8,5.95348E-06,0.0001422604,-2.903416E-05
04/06/2026,19:08:34,13728,5.954429E-06,0.0001422737,-2.903692E-05
04/06/2026,19:08:35,13728.2,5.95537E-06,0.000142287,-2.903967E-05
04/06/2026,19:08:35,13728.4,5.956315E-06,0.0001423003,-2.904242E-05
04/06/2026,19:08:35,13728.6,5.957262E-06,0.0001423136,-2.904517E-05
04/06/2026,19:08:35,13728.8,5.958204E-06,0.0001423269,-2.904793E-05
04/06/2026,19:08:35,13729,5.959152E-06,0.0001423402,-2.905068E-05
04/06/2026,19:08:36,13729.2,5.960098E-06,0.0001423535,-2.905344E-05
04/06/2026,19:08:36,13729.4,5.961034E-06,0.0001423668,-2.905618E-05
04/06/2026,19:08:36,13729.6,5.961958E-06,0.0001423801,-2.905893E-05
04/06/2026,19:08:36,13729.8,5.962881E-06,0.0001423933,-2.906167E-05
04/06/2026,19:08:36,13730,5.963803E-06,0.0001424066,-2.906441E-05
04/06/2026,19:08:37,13730.2,5.964728E-06,0.0001424198,-2.906715E-05
04/06/2026,19:08:37,13730.4,5.965664E-06,0.0001424331,-2.90699E-05
04/06/2026,19:08:37,13730.6,5.966608E-06,0.0001424463,-2.907264E-05
04/06/2026,19:08:37,13730.8,5.967557E-06,0.0001424596,-2.907538E-05
04/06/2026,19:08:37,13731,5.968509E-06,0.0001424728,-2.907812E-05
04/06/2026,19:08:38,13731.2,5.969466E-06,0.000142486,-2.908086E-05
04/06/2026,19:08:38,13731.4,5.97043E-06,0.0001424992,-2.908359E-05
04/06/2026,19:08:38,13731.6,5.971394E-06,0.0001425124,-2.908633E-05
04/06/2026,19:08:38,13731.8,5.972357E-06,0.0001425256,-2.908906E-05
04/06/2026,19:08:38,13732,5.97333E-06,0.0001425388,-2.909179E-05
04/06/2026,19:08:39,13732.2,5.974302E-06,0.0001425519,-2.909452E-05
04/06/2026,19:08:39,13732.4,5.975259E-06,0.0001425651,-2.909724E-05
04/06/2026,19:08:39,13732.6,5.97622E-06,0.0001425782,-2.909996E-05
04/06/2026,19:08:39,13732.8,5.977188E-06,0.0001425914,-2.910268E-05
04/06/2026,19:08:39,13733,5.978152E-06,0.0001426045,-2.91054E-05
04/06/2026,19:08:40,13733.2,5.97911E-06,0.0001426176,-2.910811E-05
04/06/2026,19:08:40,13733.4,5.980071E-06,0.0001426306,-2.911082E-05
04/06/2026,19:08:40,13733.6,5.98103E-06,0.0001426437,-2.911353E-05
04/06/2026,19:08:40,13733.8,5.981985E-06,0.0001426567,-2.911623E-05
04/06/2026,19:08:40,13734,5.982949E-06,0.0001426698,-2.911893E-05
04/06/2026,19:08:41,13734.2,5.983921E-06,0.0001426829,-2.912164E-05
04/06/2026,19:08:41,13734.4,5.984891E-06,0.0001426959,-2.912434E-05
04/06/2026,19:08:41,13734.6,5.985855E-06,0.0001427089,-2.912705E-05
04/06/2026,19:08:41,13734.8,5.986811E-06,0.000142722,-2.912974E-05
04/06/2026,19:08:41,13735,5.987761E-06,0.0001427349,-2.913244E-05
04/06/2026,19:08:42,13735.2,5.988712E-06,0.0001427479,-2.913512E-05
04/06/2026,19:08:42,13735.4,5.989668E-06,0.0001427609,-2.913781E-05
04/06/2026,19:08:42,13735.6,5.990624E-06,0.0001427739,-2.91405E-05
04/06/2026,19:08:42,13735.8,5.991574E-06,0.0001427868,-2.914318E-05
04/06/2026,19:08:42,13736,5.992523E-06,0.0001427997,-2.914585E-05
